,title,artist,peakPos,lastPos,weeks,rank,isNew,date,track_uri
61699,Bad Romance,Lady Gaga,2,3,9,3,False,2010-01-04,spotify:track:0SiywuOBRcynK0uKGWdCnn
61700,Fireflies,Owl City,1,5,19,4,False,2010-01-04,spotify:track:3DamFFqW32WihKkTVlwTYQ
61701,Empire State Of Mind,Jay-Z + Alicia Keys,1,2,16,5,False,2010-01-04,spotify:track:2igwFfvr1OAGX9SKDCPBwO
61702,Whatcha Say,Jason Derulo,1,7,20,6,False,2010-01-04,spotify:track:67T6l4q3zVjC5nZZPXByU8
61703,Down,Jay Sean Featuring Lil Wayne,1,8,26,7,False,2010-01-04,spotify:track:0WtM2NBVQNNJLh6scP13H8
61704,Party In The U.S.A.,Miley Cyrus,2,19,20,8,False,2010-01-04,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1
61705,Sexy Chick,David Guetta Featuring Akon,6,6,21,9,False,2010-01-04,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
61706,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,10,14,8,10,False,2010-01-04,spotify:track:1EZJBB6bvCcrvYRlOyoHuf
61707,Meet Me Halfway,The Black Eyed Peas,7,9,15,11,False,2010-01-04,spotify:track:2wgT2kmeRHkulsMfreGqXE
61708,BedRock,Young Money Featuring Lloyd,12,12,5,12,False,2010-01-04,spotify:track:3iL2l5gUqyPS6vDwJFgJTR
61709,3,Britney Spears,1,10,12,13,False,2010-01-04,spotify:track:6pymOcrCnMuCWdgGVTvUgP
61710,I Gotta Feeling,The Black Eyed Peas,1,20,29,14,False,2010-01-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61711,Paparazzi,Lady Gaga,6,15,18,15,False,2010-01-04,spotify:track:7Hqig8kp32q2Ire3ECQvWM
61712,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",8,16,15,16,False,2010-01-04,spotify:track:6IBcOGPsniK3Pso1wHIhew
61713,One Time,Justin Bieber,17,47,23,17,False,2010-01-04,spotify:track:3VKxsKVkHcl9LjY2K8QrFq
61714,Hard,Rihanna Featuring Jeezy,11,11,6,18,False,2010-01-04,spotify:track:4686eQ81DEswHa90bcdlC9
61715,You Belong With Me,Taylor Swift,2,22,36,19,False,2010-01-04,spotify:track:1qrpoAMXodY6895hGKoUpA
61716,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,20,23,10,20,False,2010-01-04,spotify:track:1MaqkdFNIKPdpQGDzme5ss
61717,I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,20,24,12,21,False,2010-01-04,spotify:track:7n6TT5TDeS0A1DqEtSdapf
61718,Need You Now,Lady Antebellum,5,21,20,22,False,2010-01-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
61719,How Low,Ludacris,13,13,3,23,False,2010-01-04,spotify:track:1WtTLtofvcjQM3sXSMkDdX
61720,Sweet Dreams,Beyonce,10,17,23,24,False,2010-01-04,spotify:track:1FKxKGONukVFXWVJxAKmlz
61721,Fifteen,Taylor Swift,23,30,17,25,False,2010-01-04,spotify:track:2nqio0SfWg6gh2eCtfuMa5
61797,TiK ToK,Ke$ha,1,1,16,1,False,2010-02-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
61798,Today Was A Fairytale,Taylor Swift,2,0,1,2,True,2010-02-04,spotify:track:2JoJrsEV15OzbijS47lids
61799,Bad Romance,Lady Gaga,2,2,13,3,False,2010-02-04,spotify:track:0SiywuOBRcynK0uKGWdCnn
61800,BedRock,Young Money Featuring Lloyd,4,4,9,4,False,2010-02-04,spotify:track:3iL2l5gUqyPS6vDwJFgJTR
61801,Baby,Justin Bieber Featuring Ludacris,5,0,1,5,True,2010-02-04,spotify:track:78QR3Wp35dqAhFEc2qAGjE
61802,Replay,Iyaz,2,5,23,6,False,2010-02-04,spotify:track:5vlEg2fT4cFWAqU5QptIpQ
61803,Sexy Chick,David Guetta Featuring Akon,6,6,25,7,False,2010-02-04,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
61804,Empire State Of Mind,Jay-Z + Alicia Keys,1,3,20,8,False,2010-02-04,spotify:track:2igwFfvr1OAGX9SKDCPBwO
61805,Hard,Rihanna Featuring Jeezy,8,8,10,9,False,2010-02-04,spotify:track:4686eQ81DEswHa90bcdlC9
61806,"Hey, Soul Sister",Train,7,7,17,10,False,2010-02-04,spotify:track:4HlFJV71xXKIGcU3kRyttv
61807,Imma Be,The Black Eyed Peas,11,15,8,11,False,2010-02-04,spotify:track:4EN6UosT26XBMgkI9eA48U
61808,How Low,Ludacris,10,10,7,12,False,2010-02-04,spotify:track:1WtTLtofvcjQM3sXSMkDdX
61809,Fireflies,Owl City,1,9,23,13,False,2010-02-04,spotify:track:3DamFFqW32WihKkTVlwTYQ
61810,Carry Out,Timbaland Featuring Justin Timberlake,14,32,8,14,False,2010-02-04,spotify:track:2DHc2e5bBn4UzY0ENVFrUl
61811,I Gotta Feeling,The Black Eyed Peas,1,11,33,15,False,2010-02-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61812,Stranded (Haiti Mon Amour),"Jay-Z, Bono, The Edge & Rihanna",16,0,1,16,True,2010-02-04,
61813,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,10,13,12,17,False,2010-02-04,spotify:track:1EZJBB6bvCcrvYRlOyoHuf
61814,Need You Now,Lady Antebellum,5,17,24,18,False,2010-02-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
61815,Say Aah,Trey Songz Featuring Fabolous,19,19,11,19,False,2010-02-04,spotify:track:2fQ6sBFWaLv2Gxos4igHLy
61816,Telephone,Lady Gaga Featuring Beyonce,20,20,9,20,False,2010-02-04,spotify:track:0JIMT9gzLIIz0esKLyjbKf
61817,Blah Blah Blah,Ke$ha Featuring 3OH!3,7,12,3,21,False,2010-02-04,spotify:track:7lWUJpax919G4JdaFEVmCy
61818,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,18,18,14,22,False,2010-02-04,spotify:track:1MaqkdFNIKPdpQGDzme5ss
61819,Down,Jay Sean Featuring Lil Wayne,1,16,30,23,False,2010-02-04,spotify:track:0WtM2NBVQNNJLh6scP13H8
61820,According To You,Orianthi,21,21,8,24,False,2010-02-04,spotify:track:0M45YYpFECO0xvXlKgQ7sE
61821,Whatcha Say,Jason Derulo,1,14,24,25,False,2010-02-04,spotify:track:67T6l4q3zVjC5nZZPXByU8
61897,Imma Be,The Black Eyed Peas,1,3,12,1,False,2010-03-04,spotify:track:4EN6UosT26XBMgkI9eA48U
61898,TiK ToK,Ke$ha,1,1,20,2,False,2010-03-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
61899,BedRock,Young Money Featuring Lloyd,3,4,13,3,False,2010-03-04,spotify:track:3iL2l5gUqyPS6vDwJFgJTR
61900,Bad Romance,Lady Gaga,2,5,17,4,False,2010-03-04,spotify:track:0SiywuOBRcynK0uKGWdCnn
61901,Need You Now,Lady Antebellum,3,6,28,5,False,2010-03-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
61902,We Are The World 25: For Haiti,Artists For Haiti,2,2,2,6,False,2010-03-04,spotify:track:07rhyW77lp2bGv8EQoZy6k
61903,"Hey, Soul Sister",Train,7,7,21,7,False,2010-03-04,spotify:track:4HlFJV71xXKIGcU3kRyttv
61904,How Low,Ludacris,6,8,11,8,False,2010-03-04,spotify:track:1WtTLtofvcjQM3sXSMkDdX
61905,In My Head,Jason Derulo,9,9,11,9,False,2010-03-04,spotify:track:5BoIP8Eha5hwmRVURkC2Us
61906,Say Aah,Trey Songz Featuring Fabolous,10,12,15,10,False,2010-03-04,spotify:track:2fQ6sBFWaLv2Gxos4igHLy
61907,Blah Blah Blah,Ke$ha Featuring 3OH!3,7,11,7,11,False,2010-03-04,spotify:track:7lWUJpax919G4JdaFEVmCy
61908,Sexy Chick,David Guetta Featuring Akon,5,10,29,12,False,2010-03-04,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
61909,Baby,Justin Bieber Featuring Ludacris,5,19,5,13,False,2010-03-04,spotify:track:78QR3Wp35dqAhFEc2qAGjE
61910,Telephone,Lady Gaga Featuring Beyonce,14,15,13,14,False,2010-03-04,spotify:track:0JIMT9gzLIIz0esKLyjbKf
61911,Carry Out,Timbaland Featuring Justin Timberlake,11,13,12,15,False,2010-03-04,spotify:track:2DHc2e5bBn4UzY0ENVFrUl
61912,Replay,Iyaz,2,14,27,16,False,2010-03-04,spotify:track:5vlEg2fT4cFWAqU5QptIpQ
61913,According To You,Orianthi,17,20,12,17,False,2010-03-04,spotify:track:0M45YYpFECO0xvXlKgQ7sE
61914,Empire State Of Mind,Jay-Z + Alicia Keys,1,17,24,18,False,2010-03-04,spotify:track:2igwFfvr1OAGX9SKDCPBwO
61915,Live Like We're Dying,Kris Allen,19,21,17,19,False,2010-03-04,spotify:track:1HfxPaJggVwFsvOtHbVzMz
61916,I Gotta Feeling,The Black Eyed Peas,1,16,37,20,False,2010-03-04,spotify:track:1NYjuVSkHaYK7QAIvs7lrF
61917,Nothin' On You,B.o.B Featuring Bruno Mars,21,38,4,21,False,2010-03-04,spotify:track:59dLtGBS26x7kc0rHbaPrq
61918,Breakeven,The Script,22,28,12,22,False,2010-03-04,spotify:track:285hMzLhJwHVLe9QT9qilk
61919,Rude Boy,Rihanna,23,64,2,23,False,2010-03-04,spotify:track:60jzFy6Nn4M0iD1d94oteF
61920,Today Was A Fairytale,Taylor Swift,2,30,5,24,False,2010-03-04,spotify:track:2JoJrsEV15OzbijS47lids
61921,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,10,22,16,25,False,2010-03-04,spotify:track:1EZJBB6bvCcrvYRlOyoHuf
61997,Rude Boy,Rihanna,1,1,7,1,False,2010-04-04,spotify:track:60jzFy6Nn4M0iD1d94oteF
61998,Nothin' On You,B.o.B Featuring Bruno Mars,2,2,9,2,False,2010-04-04,spotify:track:59dLtGBS26x7kc0rHbaPrq
61999,"Hey, Soul Sister",Train,3,7,26,3,False,2010-04-04,spotify:track:4HlFJV71xXKIGcU3kRyttv
62000,Need You Now,Lady Antebellum,2,4,33,4,False,2010-04-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
62001,Telephone,Lady Gaga Featuring Beyonce,3,3,18,5,False,2010-04-04,spotify:track:0JIMT9gzLIIz0esKLyjbKf
62002,Break Your Heart,Taio Cruz Featuring Ludacris,1,5,5,6,False,2010-04-04,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U
62003,Imma Be,The Black Eyed Peas,1,6,17,7,False,2010-04-04,spotify:track:4EN6UosT26XBMgkI9eA48U
62004,Baby,Justin Bieber Featuring Ludacris,5,10,10,8,False,2010-04-04,spotify:track:78QR3Wp35dqAhFEc2qAGjE
62005,BedRock,Young Money Featuring Lloyd,2,8,18,9,False,2010-04-04,spotify:track:3iL2l5gUqyPS6vDwJFgJTR
62006,TiK ToK,Ke$ha,1,9,25,10,False,2010-04-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
62007,In My Head,Jason Derulo,8,12,16,11,False,2010-04-04,spotify:track:5BoIP8Eha5hwmRVURkC2Us
62008,Carry Out,Timbaland Featuring Justin Timberlake,11,11,17,12,False,2010-04-04,spotify:track:2DHc2e5bBn4UzY0ENVFrUl
62009,Say Aah,Trey Songz Featuring Fabolous,9,13,20,13,False,2010-04-04,spotify:track:2fQ6sBFWaLv2Gxos4igHLy
62010,Bad Romance,Lady Gaga,2,14,22,14,False,2010-04-04,spotify:track:0SiywuOBRcynK0uKGWdCnn
62011,Breakeven,The Script,15,18,17,15,False,2010-04-04,spotify:track:285hMzLhJwHVLe9QT9qilk
62012,Blah Blah Blah,Ke$ha Featuring 3OH!3,7,15,12,16,False,2010-04-04,spotify:track:7lWUJpax919G4JdaFEVmCy
62013,How Low,Ludacris,6,16,16,17,False,2010-04-04,spotify:track:1WtTLtofvcjQM3sXSMkDdX
62014,All The Right Moves,OneRepublic,18,20,25,18,False,2010-04-04,spotify:track:5XRHGXut00SrJUFmcn2lQF
62015,According To You,Orianthi,17,19,17,19,False,2010-04-04,spotify:track:0M45YYpFECO0xvXlKgQ7sE
62016,Whataya Want From Me,Adam Lambert,20,21,15,20,False,2010-04-04,spotify:track:2rDwdvBma1O1eLzo29p2cr
62017,My Chick Bad,Ludacris Featuring Nicki Minaj,21,24,5,21,False,2010-04-04,spotify:track:3bMNprrp2JDKZsGbiXpsJl
62018,Over,Drake,17,17,3,22,False,2010-04-04,spotify:track:6BdgtqiV3oXNqBikezwdvC
62019,Live Like We're Dying,Kris Allen,18,22,22,23,False,2010-04-04,spotify:track:1HfxPaJggVwFsvOtHbVzMz
62020,Sexy Chick,David Guetta Featuring Akon,5,23,34,24,False,2010-04-04,spotify:track:4MKzCHlZvkwJOQRNkdw4zq
62021,When I Look At You,Miley Cyrus,25,58,7,25,False,2010-04-04,spotify:track:7ywzEdEuVG1lsjsRCGJfLy
62097,Nothin' On You,B.o.B Featuring Bruno Mars,1,1,13,1,False,2010-05-04,spotify:track:59dLtGBS26x7kc0rHbaPrq
62098,Rude Boy,Rihanna,1,2,11,2,False,2010-05-04,spotify:track:60jzFy6Nn4M0iD1d94oteF
62099,Break Your Heart,Taio Cruz Featuring Ludacris,1,4,9,3,False,2010-05-04,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U
62100,Need You Now,Lady Antebellum,2,5,37,4,False,2010-05-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
62101,"Hey, Soul Sister",Train,3,3,30,5,False,2010-05-04,spotify:track:4HlFJV71xXKIGcU3kRyttv
62102,OMG,Usher Featuring will.i.am,6,8,4,6,False,2010-05-04,spotify:track:65FftemJ1DbbZ45DUfHJXE
62103,In My Head,Jason Derulo,5,6,20,7,False,2010-05-04,spotify:track:5BoIP8Eha5hwmRVURkC2Us
62104,Your Love Is My Drug,Ke$ha,8,9,11,8,False,2010-05-04,spotify:track:2DKE0fl2pO9dkljuupQZb5
62105,Airplanes,B.o.B Featuring Hayley Williams,9,12,2,9,False,2010-05-04,spotify:track:6lV2MSQmRIkycDScNtrBXO
62106,Telephone,Lady Gaga Featuring Beyonce,3,7,22,10,False,2010-05-04,spotify:track:0JIMT9gzLIIz0esKLyjbKf
62107,My Chick Bad,Ludacris Featuring Nicki Minaj,11,13,9,11,False,2010-05-04,spotify:track:3bMNprrp2JDKZsGbiXpsJl
62108,Young Forever,Jay-Z + Mr. Hudson,12,17,15,12,False,2010-05-04,spotify:track:35srNkJVToAzYiZzron1FY
62109,Whataya Want From Me,Adam Lambert,10,10,19,13,False,2010-05-04,spotify:track:2rDwdvBma1O1eLzo29p2cr
62110,Breakeven,The Script,13,14,21,14,False,2010-05-04,spotify:track:285hMzLhJwHVLe9QT9qilk
62111,Imma Be,The Black Eyed Peas,1,11,21,15,False,2010-05-04,spotify:track:4EN6UosT26XBMgkI9eA48U
62112,Over,Drake,16,20,7,16,False,2010-05-04,spotify:track:6BdgtqiV3oXNqBikezwdvC
62113,TiK ToK,Ke$ha,1,18,29,17,False,2010-05-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
62114,Say Aah,Trey Songz Featuring Fabolous,9,15,24,18,False,2010-05-04,spotify:track:2fQ6sBFWaLv2Gxos4igHLy
62115,Carry Out,Timbaland Featuring Justin Timberlake,11,19,21,19,False,2010-05-04,spotify:track:2DHc2e5bBn4UzY0ENVFrUl
62116,Alejandro,Lady Gaga,20,28,4,20,False,2010-05-04,spotify:track:4lwavw59UjXUPJZtKNdFYp
62117,Baby,Justin Bieber Featuring Ludacris,5,16,14,21,False,2010-05-04,spotify:track:78QR3Wp35dqAhFEc2qAGjE
62118,All The Right Moves,OneRepublic,18,22,29,22,False,2010-05-04,spotify:track:5XRHGXut00SrJUFmcn2lQF
62119,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",23,26,12,23,False,2010-05-04,spotify:track:6H2wnX7ytNeCKERIVqCwgs
62120,BedRock,Young Money Featuring Lloyd,2,21,22,24,False,2010-05-04,spotify:track:3iL2l5gUqyPS6vDwJFgJTR
62121,American Honey,Lady Antebellum,25,27,15,25,False,2010-05-04,spotify:track:4xInIiKipU1mtUogJ3ZdYr
62197,OMG,Usher Featuring will.i.am,1,1,8,1,False,2010-06-04,spotify:track:65FftemJ1DbbZ45DUfHJXE
62198,Airplanes,B.o.B Featuring Hayley Williams,2,3,6,2,False,2010-06-04,spotify:track:6lV2MSQmRIkycDScNtrBXO
62199,California Gurls,Katy Perry Featuring Snoop Dogg,2,2,2,3,False,2010-06-04,spotify:track:6KOEK6SeCEZOQkLj5M1PxH
62200,Break Your Heart,Taio Cruz Featuring Ludacris,1,5,13,4,False,2010-06-04,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U
62201,Nothin' On You,B.o.B Featuring Bruno Mars,1,4,17,5,False,2010-06-04,spotify:track:59dLtGBS26x7kc0rHbaPrq
62202,Alejandro,Lady Gaga,6,8,8,6,False,2010-06-04,spotify:track:4lwavw59UjXUPJZtKNdFYp
62203,Your Love Is My Drug,Ke$ha,7,7,15,7,False,2010-06-04,spotify:track:2DKE0fl2pO9dkljuupQZb5
62204,Can't Be Tamed,Miley Cyrus,8,0,1,8,True,2010-06-04,spotify:track:6wVnBzgBptzUHarPsVfZju
62205,Not Afraid,Eminem,1,6,3,9,False,2010-06-04,spotify:track:7Ie9W94M7OjPoZVV216Xus
62206,Rude Boy,Rihanna,1,9,15,10,False,2010-06-04,spotify:track:60jzFy6Nn4M0iD1d94oteF
62207,"Hey, Soul Sister",Train,3,10,34,11,False,2010-06-04,spotify:track:4HlFJV71xXKIGcU3kRyttv
62208,Young Forever,Jay-Z + Mr. Hudson,10,11,19,12,False,2010-06-04,spotify:track:35srNkJVToAzYiZzron1FY
62209,Need You Now,Lady Antebellum,2,12,41,13,False,2010-06-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
62210,Bulletproof,La Roux,14,19,12,14,False,2010-06-04,spotify:track:3kMrazSvILsgcwtidZd1Qd
62211,In My Head,Jason Derulo,5,13,24,15,False,2010-06-04,spotify:track:5BoIP8Eha5hwmRVURkC2Us
62212,Billionaire,Travie McCoy Featuring Bruno Mars,16,18,8,16,False,2010-06-04,spotify:track:2qPUnoasNe4Ep43emVXEig
62213,Breakeven,The Script,12,16,25,17,False,2010-06-04,spotify:track:285hMzLhJwHVLe9QT9qilk
62214,My Chick Bad,Ludacris Featuring Nicki Minaj,11,14,13,18,False,2010-06-04,spotify:track:3bMNprrp2JDKZsGbiXpsJl
62215,Over,Drake,14,15,11,19,False,2010-06-04,spotify:track:6BdgtqiV3oXNqBikezwdvC
62216,Find Your Love,Drake,20,20,3,20,False,2010-06-04,spotify:track:4BycRneKmOs6MhYG9THsuX
62217,Rock That Body,The Black Eyed Peas,21,24,4,21,False,2010-06-04,spotify:track:6oB2Efp3Puu1FG7YcsStBV
62218,Telephone,Lady Gaga Featuring Beyonce,3,17,26,22,False,2010-06-04,spotify:track:0JIMT9gzLIIz0esKLyjbKf
62219,Eenie Meenie,Sean Kingston & Justin Bieber,15,22,9,23,False,2010-06-04,spotify:track:45O0tUN9Bh6LH4eNxQ07AT
62220,Haven't Met You Yet,Michael Buble,24,26,34,24,False,2010-06-04,spotify:track:2MLzDZc223xseRi3EJumXr
62221,TiK ToK,Ke$ha,1,25,33,25,False,2010-06-04,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
62297,California Gurls,Katy Perry Featuring Snoop Dogg,1,1,7,1,False,2010-07-04,spotify:track:6KOEK6SeCEZOQkLj5M1PxH
62298,Love The Way You Lie,Eminem Featuring Rihanna,2,0,1,2,True,2010-07-04,spotify:track:15JINEqzVMv3SvJTAXAKED
62299,OMG,Usher Featuring will.i.am,1,2,13,3,False,2010-07-04,spotify:track:65FftemJ1DbbZ45DUfHJXE
62300,Airplanes,B.o.B Featuring Hayley Williams,2,3,11,4,False,2010-07-04,spotify:track:6lV2MSQmRIkycDScNtrBXO
62301,Billionaire,Travie McCoy Featuring Bruno Mars,4,4,13,5,False,2010-07-04,spotify:track:2qPUnoasNe4Ep43emVXEig
62302,Find Your Love,Drake,5,5,8,6,False,2010-07-04,spotify:track:4BycRneKmOs6MhYG9THsuX
62303,Cooler Than Me,Mike Posner,7,8,9,7,False,2010-07-04,spotify:track:2V4bv1fNWfTcyRJKmej6Sj
62304,Your Love Is My Drug,Ke$ha,4,6,20,8,False,2010-07-04,spotify:track:2DKE0fl2pO9dkljuupQZb5
62305,Alejandro,Lady Gaga,5,7,13,9,False,2010-07-04,spotify:track:4lwavw59UjXUPJZtKNdFYp
62306,Ridin' Solo,Jason Derulo,10,16,13,10,False,2010-07-04,spotify:track:6BaxqcoEM9r3LXisTyJjST
62307,Not Afraid,Eminem,1,9,8,11,False,2010-07-04,spotify:track:7Ie9W94M7OjPoZVV216Xus
62308,Break Your Heart,Taio Cruz Featuring Ludacris,1,10,18,12,False,2010-07-04,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U
62309,Bulletproof,La Roux,8,12,17,13,False,2010-07-04,spotify:track:3kMrazSvILsgcwtidZd1Qd
62310,Dynamite,Taio Cruz,14,31,4,14,False,2010-07-04,spotify:track:2CEgGE6aESpnmtfiZwYlbV
62311,My First Kiss,3OH!3 Featuring Ke$ha,9,15,8,15,False,2010-07-04,spotify:track:17tDv8WA8IhqE8qzuQn707
62312,"Hey, Soul Sister",Train,3,14,39,16,False,2010-07-04,spotify:track:4HlFJV71xXKIGcU3kRyttv
62313,Nothin' On You,B.o.B Featuring Bruno Mars,1,13,22,17,False,2010-07-04,spotify:track:59dLtGBS26x7kc0rHbaPrq
62314,Can't Be Tamed,Miley Cyrus,8,22,6,18,False,2010-07-04,spotify:track:6wVnBzgBptzUHarPsVfZju
62315,Impossible,Shontelle,17,17,10,19,False,2010-07-04,spotify:track:1T8PwF3JhIiWwBhun23RNe
62316,Rock That Body,The Black Eyed Peas,9,11,9,20,False,2010-07-04,spotify:track:6oB2Efp3Puu1FG7YcsStBV
62317,Need You Now,Lady Antebellum,2,18,46,21,False,2010-07-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
62318,I Like It,Enrique Iglesias Featuring Pitbull,22,26,7,22,False,2010-07-04,spotify:track:58q2HKrzhC3ozto2nDdN4z
62319,No Love,Eminem Featuring Lil Wayne,23,0,1,23,True,2010-07-04,spotify:track:08SB2OtZkaliju77WYEKxk
62320,Round & Round,Selena Gomez & The Scene,24,0,1,24,True,2010-07-04,spotify:track:5RhxBpoCwX2vLBcSJzYa5j
62321,Somebody To Love,Justin Bieber Featuring Usher,25,33,7,25,False,2010-07-04,spotify:track:0WMmS5vdM7p9xMRtsJFGyG
62397,Love The Way You Lie,Eminem Featuring Rihanna,1,1,5,1,False,2010-08-04,spotify:track:15JINEqzVMv3SvJTAXAKED
62398,California Gurls,Katy Perry Featuring Snoop Dogg,1,2,11,2,False,2010-08-04,spotify:track:6KOEK6SeCEZOQkLj5M1PxH
62399,Dynamite,Taio Cruz,3,4,8,3,False,2010-08-04,spotify:track:2CEgGE6aESpnmtfiZwYlbV
62400,Airplanes,B.o.B Featuring Hayley Williams,2,3,15,4,False,2010-08-04,spotify:track:6lV2MSQmRIkycDScNtrBXO
62401,Billionaire,Travie McCoy Featuring Bruno Mars,4,7,17,5,False,2010-08-04,spotify:track:2qPUnoasNe4Ep43emVXEig
62402,I Like It,Enrique Iglesias Featuring Pitbull,6,8,11,6,False,2010-08-04,spotify:track:58q2HKrzhC3ozto2nDdN4z
62403,Cooler Than Me,Mike Posner,6,6,13,7,False,2010-08-04,spotify:track:2V4bv1fNWfTcyRJKmej6Sj
62404,OMG,Usher Featuring will.i.am,1,5,17,8,False,2010-08-04,spotify:track:65FftemJ1DbbZ45DUfHJXE
62405,Find Your Love,Drake,5,9,12,9,False,2010-08-04,spotify:track:4BycRneKmOs6MhYG9THsuX
62406,Ridin' Solo,Jason Derulo,9,10,17,10,False,2010-08-04,spotify:track:6BaxqcoEM9r3LXisTyJjST
62407,Not Afraid,Eminem,1,11,12,11,False,2010-08-04,spotify:track:7Ie9W94M7OjPoZVV216Xus
62408,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,12,19,2,12,False,2010-08-04,spotify:track:5qxULZVAM943gPjtMaH5NX
62409,Impossible,Shontelle,13,13,14,13,False,2010-08-04,spotify:track:1T8PwF3JhIiWwBhun23RNe
62410,Your Love,Nicki Minaj,14,18,8,14,False,2010-08-04,spotify:track:1w6kG4Rc29m5EherbvpkF5
62411,Bulletproof,La Roux,8,12,21,15,False,2010-08-04,spotify:track:3kMrazSvILsgcwtidZd1Qd
62412,"Hey, Soul Sister",Train,3,17,43,16,False,2010-08-04,spotify:track:4HlFJV71xXKIGcU3kRyttv
62413,Break Your Heart,Taio Cruz Featuring Ludacris,1,15,22,17,False,2010-08-04,spotify:track:0Nu9WA8kEbBWEsay2s8Q0U
62414,Alejandro,Lady Gaga,5,14,17,18,False,2010-08-04,spotify:track:4lwavw59UjXUPJZtKNdFYp
62415,Your Love Is My Drug,Ke$ha,4,16,24,19,False,2010-08-04,spotify:track:2DKE0fl2pO9dkljuupQZb5
62416,Teenage Dream,Katy Perry,20,0,1,20,True,2010-08-04,spotify:track:5jzKL4BDMClWqRguW5qZvh
62417,Misery,Maroon 5,21,28,5,21,False,2010-08-04,spotify:track:6KBYk8OFtod7brGuZ3Y67q
62418,My First Kiss,3OH!3 Featuring Ke$ha,9,20,12,22,False,2010-08-04,spotify:track:17tDv8WA8IhqE8qzuQn707
62419,Need You Now,Lady Antebellum,2,22,50,23,False,2010-08-04,spotify:track:11EX5yhxr9Ihl3IN1asrfK
62420,Undo It,Carrie Underwood,23,24,13,24,False,2010-08-04,spotify:track:1Fo2N5iXRi37maMboaig7O
62421,Un-Thinkable (I'm Ready),Alicia Keys,21,21,16,25,False,2010-08-04,spotify:track:4JOP8ELK6AaeySe7sKe996
62497,Love The Way You Lie,Eminem Featuring Rihanna,1,1,9,1,False,2010-09-04,spotify:track:15JINEqzVMv3SvJTAXAKED
62498,Dynamite,Taio Cruz,2,2,12,2,False,2010-09-04,spotify:track:2CEgGE6aESpnmtfiZwYlbV
62499,Teenage Dream,Katy Perry,3,5,5,3,False,2010-09-04,spotify:track:5jzKL4BDMClWqRguW5qZvh
62500,I Like It,Enrique Iglesias Featuring Pitbull,4,4,15,4,False,2010-09-04,spotify:track:58q2HKrzhC3ozto2nDdN4z
62501,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,5,7,6,5,False,2010-09-04,spotify:track:5qxULZVAM943gPjtMaH5NX
62502,Right Above It,Lil Wayne Featuring Drake,6,0,1,6,True,2010-09-04,spotify:track:1kMuU3TNQvHbqvXCWBodmP
62503,Cooler Than Me,Mike Posner,6,6,17,7,False,2010-09-04,spotify:track:2V4bv1fNWfTcyRJKmej6Sj
62504,California Gurls,Katy Perry Featuring Snoop Dogg,1,3,15,8,False,2010-09-04,spotify:track:6KOEK6SeCEZOQkLj5M1PxH
62505,Just The Way You Are,Bruno Mars,9,16,5,9,False,2010-09-04,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
62506,Magic,B.o.B Featuring Rivers Cuomo,10,11,11,10,False,2010-09-04,spotify:track:0fv2KH6hac06J86hBUTcSf
62507,Airplanes,B.o.B Featuring Hayley Williams,2,9,19,11,False,2010-09-04,spotify:track:6lV2MSQmRIkycDScNtrBXO
62508,Just A Dream,Nelly,12,0,1,12,True,2010-09-04,spotify:track:3ZdJffjzJWFimSQyxgGIxN
62509,Ridin' Solo,Jason Derulo,9,10,21,13,False,2010-09-04,spotify:track:6BaxqcoEM9r3LXisTyJjST
